Year..yyyy.,Missing.data..see.colored.cell.,Metal.Band....top..right.leg...xxxx.xxxxx.,Color.bands..RFID..top.....bottom...ABC.,Sex..M.F.,Date..mm.dd.yy.,Time..military...07.45.,Year..yyyy..1,Location..F..MN..NB....yellow.if.snap.trapped.in.NB..thus.a.breeder.,Status..New.Prev.year..Rs.not.entered.here..N.P.,IA.STATUS..If..P...was.it.even.an.IA..Note..An.IA.s.first..R..of.season.requires.all.measures...IA...,If..P...Age.when.first.caught..nestling...HY..SY..ASY..AHY.,If..P...Year.first.caught..yyyy.,If..P...Location.first.caught..F..MN..NB...,Exact.year.of.life..if.known....,Age..see.guide...Nestling.HY..SY..ASY..AHY.,Color.crest..3blk.2drk.grey.1lt.grey.,Color.base.lower.mandible..3blk.2drk.grey.1lt.grey.,Tarsus..10th.mm...xx.x.,Wing..10th.mm...xx.x.,Who.measured.tars.wing..initials.,Blood.Taken..Y.Need......na.,Tail.feather.pulled..3rd.from.bird.s.right....Y.N.,Spec..Y.N.,Crest.photo..Y.N.,Mass..10th.g...xx.x.,RFID....bottom..right.leg...xxxxxxxxxx.,BREEDING.in.current.year..LOCATION..NB..,BREEDING.in..current.year..PARTNER..metal..color......ABC.,Bred..in.PAST..YEAR..yyyy.,Bred..in.PAST..LOCATION..NB..,Bred..in.PAST..PARTNER....metal..color.......ABC.,Notes,Other.Notes,Recapture.date..mm.dd.yy.,Recapture.location..F..MN..NB..,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10,X.11,X.12,X.13
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,2691-21867,CBW,M,07/04/23,,2023,FF,P,,,,,,AHY,2,2,22.8,80.0,IC,Y,.,.,.,18.7,3B00187000,,,,,,"Technically an R, but the last measurements needed to be redone.",,7/4/23,FH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89379,PNW,,07/04/23,,2023,FE,N,,,,,,HY,1,1,20.0,74.9,IC,Y,.,.,.,16.3,01103FD948,,,,,,Caught with PNT. 7/6/23: Saw another adult on the trap.,,"7/6/23, 7/7/23, 7/7/23, 7/10/23, 7/19/2023, 7/29/23","FE, FH, FE, FE, FE, FE",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89363,PNT,F,07/04/23,,2023,FE,N,,,,,,HY,2,1,19.2,71.4,"OS, JM",Y,.,.,.,17.4,01103FE3A5,,,,,,"Escaped before wing or blood was taken, caught with PNW. Caught again 7/7/23 and the blood and mass were collected. Caught with PYY and PYW",,7/7/23,FD,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89360,PNY,,07/04/23,,2023,FC,N,,,,,,HY,1,1,21.2,73.0,IC,Y,.,.,.,16.4,01103FDDC0,,,,,,already had metal band (only) when caught. Caught with PYN,"7/6/23 2nd recap: no number recorded, but there is only 1 PNY as of now, so 99% this guy.","7/6/23, 7/6/23, 7/7/23, 7/10/23, 7/10/23, 7/19/2023","FE, FB, FC, FD, FE, FD",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89361,PTB,M,07/04/23,,2023,FC,N,,,,,,HY,1 (3),1,19.7,75.0,OS,Y,.,.,.,19.2,01103FD7C4,,,,,,"very stressed, captured w/ PYS : Crest is now a 3 (9/10/23)",,"7/6/23, 7/10/23, 7/29/23, 9/10/23, 9/10/23, 9/24/23","FC, FC, FB, FB, FC,FB",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,2691-21985,GTY,M,07/04/23,,2023,FE,P,IA,nestling,,NB04,,HY,1,1,20.5,78.1,OS,.,.,.,.,18.3,3B00193C2B,,,,,,"Technically an R, but the last measurements needed to be redone. Already have blood.",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89362,PTR,M,07/04/23,,2023,FB,N,,,,,,AHY,2,2,20.4,74.0,OS,Y,.,.,.,20.7,01103FD80D,,,,,,Caught w/ PYN,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,GET BLOOD,3011-89364,PBB,,07/04/23,,2023,FK,N,,,,,,HY,1,1,19.6,73.0,OS,.,.,.,.,.,01103FE1D6,,,,,,"Needs bloos and mass, was shaking/panting. Also, it was caught with GYW",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,"VERIFY AND MAYBE CHANGE BANDS. First verify bands of birds in hand and write that down (metal and color),  and re-band if actually is PBW, as that would be a repeat band combo, and needs totally new combo. NOTE HOW YOU FIXED THIS ON THE PAPER DATA SHEET ",3011-89354,PBWorPWB,F,07/04/23,,2023,FG,P,,,,,,HY,1,1,19.6,71.5,OS,.,.,.,.,16.3,01103FE6AC,,,,,,"Technically R, but needed new measurements. Blood already in hand","INNACCURATE DATA. RFID in this row was copied from another row of a bird with combo PBW but different gov't id. This bird, based on gov't id and RFID, is PWB and mislabelled here and on the physical sheet (possibly read bands backwards on bird). **physical sheet for this bird was a recapture and had no RFID sticker so the other two entries of missmatched birds in this case were determined to be accurate over this one** -- AL & TM",,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89386,PTY,M,07/06/23,,2023,FF,N,,,,,,AHY,2,2,20.2,75.0,MH,Y,.,.,.,18.3,01103FE151,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89387,POB,,07/06/23,,2023,FF,N,,,,,,AHY,3,2,20.9,74.2,OS,Y,.,.,.,19.9,01103FE59D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89389,PTW,,07/07/23,,2023,FH,N,,,,,,AHY,3,2,21.8,73.0,IC,Y,.,.,.,18.5,01103FE0AF,,,,,,7/7/23: Caught with PRR,,7/10/23,FG,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89233,GOR (was GYO),M,07/10/23,,2023,FM,P,,,,,,HY,1,1,21.3,77.1,IC,Y,.,.,.,17.4,3B00188DDA,,,,,,"Blood taken as nestling, not as adult.",Nestling info above. Recapture data here.,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89366,PNL,F,07/10/23,,2023,FP,N,,,,,,HY,2,1,20.1,71.0,JM,Y,.,.,.,16.8,01103FD98F,,,,,,crest updated as of 10/1/23,,"9/17/23, 10/1/23, 10/22/23","FQ, FP, FP",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,2441-60948,SYW,,07/10/23,,2023,FR,P,,,,,,AHY,2,1,20.1,77.0,IC,Y,.,.,.,18.8,01103FA1F9,,,,,,Blood already in hand.,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89371,PNR,,07/10/23,,2023,FQ,N,,,,,,HY,1,1,19.4,72.0,JM,Y,.,.,.,17.2,01103FDFF4,,,,,,Aggressive,,"9/17/2023, 10/22/23","FQ, FP",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89388,RWL,,07/10/23,,2023,FI,N,,,,,,HY,1,1,17.5,75.0,UE,Y,.,.,.,20.0,3B0018BBFA,,,,,,"Flew away before mass taken. ""Huge feet small legs"". 7/29/23: Flew away before mass was taken again, and was caught with RBW",Mass was taken 9/10/23,"7/29/23, 9/10/23, 6/24/24","FJ, FJ, FJ",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89217,GOY,F,07/10/23,,2023,FC,P,,,,,,HY,1,1,19.5,71.0,UE,.,.,.,.,16.4,3B0018F987,,,,,,Nestling from NB81 (info above),Blood already in hand!,9/10/23,FC,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89390,RNL,M,07/10/23,,2023,FK,N,,,,,,HY,1,1,20.2,75.5,OS,Y,.,.,.,19.2,3B0018EB55,,,,,,"7/10: captured with GWT, has spots on head",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89365,RNN,,07/19/23,,2023,FH,N,,,,,,HY,1,1,19.6,71.8,OS,Y,.,.,.,15.6,3B0018BF15,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89367,RNS,,07/19/23,,2023,FB,N,,,,,,HY,1 (2),1,20.2,70.1,MH,Y,.,.,.,18.2,3B0019084F,,,,,,Crest is now a 2 (9/10/23),,9/10/23,FB,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,2691-21880,CTS,F,07/19/23,,2023,FG,P,,,,,,AHY,2,2,19.7,73.0,MH,Y,.,.,.,16.6,3B001840DE,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89368,RBB,M,07/29/23,,2023,FC,N,,,,,,HY,1,1,19.8,77.0,JM,Y,.,.,.,18.9,3B0018FFDF,,,,,,"Update: Crest 3, LM 2 9/24/23",,9/24/23,FB,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89391,RBR,,07/29/23,,2023,FI,N,,,,,,HY,1,1,21.2,76.0,IC,Y,.,.,.,18.4,3B0018BE3B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89392,RBW,M,07/29/23,,2023,FJ,N,,,,,,HY,1,1,20.8,78.0,JM,Y,.,.,.,18.5,3B001936F6,,,,,,Caught with RWL,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89369,RBL,,07/29/23,,2023,FB,N,,,,,,HY,1,1,18.9,72.0,IC,Y,.,.,.,.,3B0018960C,,,,,,"Panting very heavily and wasn't moving much, so chose to let go before mass was taken for the bird's safety. Also caught with RBY.",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89370,RBY,M,07/29/23,,2023,FB,N,,,,,,HY,1,1,21.7,78.0,JM,Y,.,.,.,18.9,3B001916B8,,,,,,Caught with RBL.,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,NEED BLOOD,3011-89346,PYR,,07/29/23,,2023,FE,P,,,,,,HY,2,1,22.1,79.0,IC,.,.,.,.,19.9,01103FD9B8,,,,,,"Already have blood from nestling, was a nestling this season (Summer 23). Also caught with PBO.",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89393,RBT,M,07/29/23,,2023,FC,N,,,,,,AHY,3,2,20.8,76.0,JM,Y,.,.,.,19.4,3B004C93C0,,,,,,,,"9/10/2023,9/24/23,6/18/24, 3/30/25","FB,FA,FB",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89343,PLS,M,09/10/23,,2023,FE,P,,,,,,HY,2,1,21.5,79.0,JM,.,.,.,.,20.5,01103FE2F4,,,,,,Caught with another bird (did not identify combo),,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89395,RRY,F,09/10/23,,2023,FA,N,,,,,,HY,1,1,21.5,74.5,IC,Y,.,.,.,17.8,3B00181EC1,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89396,RRW,,09/10/23,,2023,FI,N,,,,,,HY,2,1,21.2,74.0,JM,Y,.,.,.,17.2,3B00183788,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89345,PYB,M,09/10/23,,2023,FE,P,,,,,,HY,2,1,24.2,75.0,JM,Y,.,.,.,19.4,01103FD9B8,,,,,,Tip of beak was broken off,,"9/24/23, 10/8/23, 10/29/23","FE, FE, FE",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89394,RRR,M,09/10/23,,2023,FA,N,,,,,,HY,2,1,20.5,73.5,IC,Y,.,.,.,18.9,3B001923F9,,,,,,,,9/24/23,FA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,2711-56888,GDW (was GYW),M,09/17/23,,2023,FM,R,,,,,,.,3,2,23.0,76.0,AS,.,.,.,.,20.3,01103FB6DC,,,,,,"Band combo is on 4 different birds, enter recapture in original entry by gov't ID # (no hyphon)",Changed from GYW to GDW 05/29/25,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89257,GLS,M,09/17/23,,2023,FM,P,IA,nestling,,NB13,,HY,2,1,22.2,72.0,IC,.,.,.,.,19.8,3B00192D13,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89338,PLL,M,09/17/23,,2023,FO,P,IA,nestling,,NB52,,HY,2,.,20.5,71.0,AS,.,.,.,.,25.1,01103FDC4E,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89399,RTB,M,09/17/23,,2023,FS,N,,,,,,.,.,.,20.5,75.5,OS,Y,.,.,.,19.9,3B00194B02,,,,,,Bird flew away before age & color were assessed,"Band combo was wrong in sheet and actual band combo was a duplicate; was RBG on sheet but actually banded RBT, both physical bands and sheet changed to RTB",10/22/23,FU,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89398,RBO,,09/17/23,,2023,FU,N,,,,,,AHY,3,2,21.3,75.5,IC,Y,.,.,.,20.2,3B0018EB57,,,,,,,,10/22/23,FU,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89339,PLY,,09/17/23,,2023,FO,P,IA,nestling,,NB52,,HY,2,1,20.7,77.0,OS,Y,.,.,.,17.3,01103FE581,,,,,,"measurements updated on 10/1, old measurements retained in scans & physical copies",,10/1/23,FQ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89259,GNR,M,09/17/23,,2023,FL,P,IA,nestling,,NB13,,HY,2,2,20.9,72.5,OS,Y,.,.,.,18.9,3B00190C0A,,,,,,data error in banding sheet  89258 --> 9,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89315,SYB,,09/17/23,,2023,FL,P,IA,nestling,,NB14,,HY,2,2,20.0,79.5,IC,Y,.,.,.,19.4,3B00186857,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89397,RBS,,09/17/23,,2023,FQ,N,,,,,,AHY,3,2,20.9,73.0,AS,Y,.,.,.,25.5,3B0018BF09,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,2691-21957,WRT,M,09/17/23,,2023,FS,P,IA,nestling,,NB17,,HY,2,2,20.0,78.0,IC,Y,.,.,.,19.6,3B001820DB,,,,,,only one band when caught changed from WRG to WRT,"previous note is on the sheet but idk what was actually changed, the only other time this gov't ID was used it was a WRT",04/13/25,NB17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89400,RBN,,09/24/23,,2023,FB,N,,,,,,HY,2,1,19.8,74.0,KS,Y,.,.,.,17.8,3B004937B6,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89501,RRB,M,09/24/23,,2023,FF,N,,,,,,.,2,2,21.0,72.0,OS,N,.,.,.,18.0,3B0018D1AF,,,,,,"OS & MS tried to bleed, tried both wings, bad bleeder","did take some blood but probably not enough to use; TM 03/28/26: decided this must have been mis-transcribed onto paper (see other N birds at this time). this was listed as 89507, but must be 89501 (I changed it to 89501 to reflect this)",,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89502,RRS,M,09/24/23,,2023,FA,N,,,,,,HY,2,1,19.1,71.5,"MS,OS",Y,.,.,.,16.8,3B00185AC6,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,"VERIFY AND MAYBE CHANGE BANDS. First verify bands of birds in hand and write that down (metal and color),  and re-band if actually is PBW, as that would be a repeat band combo, and needs totally new combo. NOTE HOW YOU FIXED THIS ON THE PAPER DATA SHEET ",3011-89322,PBW,,10/01/23,,2023,FQ,P,IA,nestling,,NB18,,HY,.,1,20.5,71.0,MS,N,.,.,.,19.0,01103FE6AC,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,2691-21998,GNS,M,10/01/23,,2023,FQ,P,IA,nestling,,NB62,,HY,3,2,.,.,KS,N,.,.,.,.,3B0018F6E6,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89318,PBP (was PBB),M,10/01/23,,2023,FP,P,IA,nestling,,NB18 2023,,HY,2,1,20.1,77.0,KS,N,.,.,.,20.3,01103FE44F,,,,,,,Color bands changed from PBB to PBP 04/22/26,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89599,RRT,M,10/08/23,,2023,FJ,N,,,,,,AHY,3,2,20.0,80.0,"JM, IC",Y,.,.,.,18.0,3B00190106,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89505,RYY,,10/22/23,,2023,FU,N,,,,,,HY,1,1,19.0,74.5,OS,Y,.,.,.,17.8,3B0018B6B9,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89506,RLR,F,10/29/23,,2023,FB,N,,,,,,HY,2,1,19.5,72.0,"KS, JM",Y,.,.,.,15.5,3B00182E2D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89503,RRN,M,10/22/23,,2023,FU,N,,,,,,AHY,3,2,20.3,79.0,AL,Y,.,.,.,18.4,3B00190598,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,2691-21960,WRY,M,10/22/23,,2023,FQ,P,IA,nestling,2023,NB17,1,HY,2,1,20.2,76.5,OS,N,.,.,.,17.5,3B0018B76E,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89598,RRP,M,10/22/23,,2023,FQ,N,,,,,,AHY,3,3,21.0,76.0,OS,Y,.,.,.,18.5,3B001A2826,,,,,,,Changed from RRO to RRP on 07/08/24,06/13/24,"FR, FQ",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,,3011-89504,RSR,M,10/22/23,,2023,FN,N,,,,,,HY,2,1,20.2,76.5,AL,Y,.,.,.,17.8,3B00498E11,,,,,,,Band combo changed from RYR to RSR 05/22/25,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89519,RNS,,03/24/24,,2024,NB15B,N,,,,,,AHY,2,.,.,.,JNM,.,.,.,.,.,3B0018C94C,,,,,,Parent at NB 15B,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89521,RRL,,04/07/24,,2024,NB13,N,,,,,,Nestling,.,.,19.6,.,"IC, AL",Y,.,.,.,22.1,3B00193E27,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89522,RRT,F,04/07/24,,2024,NB19,N,,,,,,Nestling,.,.,18.6,.,AL,Y,.,.,.,16.8,3B0049C49C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89523,RRO,M,04/07/24,,2024,NB19,N,,,,,,Nestling,.,.,19.8,.,MH,Y,.,.,.,17.2,3B0018D998,,,,,,,,07/01/24,FI,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89525,RRN,M,04/07/24,,2024,NB19,N,,,,,,Nestling,.,.,18.7,.,AL,Y,.,.,.,16.0,3B0018C968,,,,,,"Too small, missing RFID",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89318,PBP (was PBB),M,04/07/24,,2024,NB16A,P,IA,nestling,,NB18 2023,,AHY,2,3,20.3,75.0,AL,Y,.,.,.,19.5,01103FE44F,,,,,,"""in sheet as PBB"" but in this day's sheet it was LBB -- pretty sure it is PBB becuase its recorded multiple times and we don't have L RFID bands","Changed to P, BG from PBB, dupe combo (tgmnote 03_17_26: but this bird caught in 2 following years and ID'd as PBB), Color bands changed from PBB to PBP 04/22/26","06/26/24, 11/17/2024, 04/13/25","FP, FP, ",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89526,RLB,F,04/07/24,,2024,NB15C,N,,,,,,AHY,1,1,18.7,66.0,AL,Y,.,.,.,17.3,3B001945B9,,,,,,Other parent unbanded,Written as 3011-389526 but I am sure it is supposed to be 3011-89526 (how it is in this sheet),,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,missing color bands?,3011-89527,???,F,04/10/24,,2024,NB16B,N,,,,,,AHY,1,2,20.2,71.0,OS,Y,.,.,.,21.9,3B004CE5B6,,,,,,Parent at NB 16B,Reused band combo,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89528,RYB,F,04/10/24,,2024,NB16A,N,,,,,,Nestling,.,.,17.6,.,JNM,Y,.,.,.,20.4,3B0018B82B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89529,RYR,,04/10/24,,2024,NB16A,N,,,,,,Nestling,.,.,19.9,.,JNM,Y,.,.,.,16.0,3B0018B253,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89530,RYL,F,04/10/24,,2024,NB16A,N,,,,,,Nestling,.,.,19.3,.,JNM,Y,.,.,.,16.1,3B00185B92,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89531,RYY,F,04/10/24,,2024,NB16A,N,,,,,,Nestling,.,.,18.8,.,JNM,Y,.,.,.,15.9,3B0018DC30,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89532,RYW,F,04/10/24,,2024,NB16A,N,,,,,,Nestling,.,.,19.2,.,JNM,Y,.,.,.,15.6,3B0018D167,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89533,RYT,F,04/10/24,,2024,NB16A,N,,,,,,Nestling,.,.,19.8,.,JNM,Y,.,.,.,16.6,3B00193BC7,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89534,RYO,F,04/10/24,,2024,NB16A,N,,,,,,Nestling,.,.,16.6,.,JNM,Y,.,.,.,15.6,3B00193544,,,,,,l,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89535,RYS,F,04/10/24,,2024,NB19,N,,,,,,Nestling,.,.,18.6,.,KS,Y,.,.,.,18.3,3B00190792,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89536,RYN,M,04/10/24,,2024,NB19,N,,,,,,Nestling,.,.,21.8,.,OS,Y,.,.,.,20.0,3B00192D9C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89537,RWB,F,04/10/24,,2024,NB19,N,,,,,,Nestling,.,.,18.6,.,OS,Y,.,.,.,18.0,3B00192975,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89542,RWR,M,04/10/24,,2024,NB19,N,,,,,,Nestling,.,.,20.5,.,KS,Y,.,.,.,19.0,3B00183B3C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89538,RWY,F,04/10/24,,2024,NB03 ,N,,,,,,Nestling,.,.,18.5,.,KS,Y,.,.,.,17.0,3B0018771D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89539,RWW,M,04/10/24,,2024,NB03 ,N,,,,,,Nestling,.,.,20.2,.,OS,Y,.,.,.,19.2,3B00183443,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89540,RWT,M,04/10/24,,2024,NB03 ,N,,,,,,Nestling,.,.,19.4,.,.,Y,.,.,.,17.4,3B0018CF4D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89541,RWS,M,04/10/24,,2024,NB13,N,,,,,,AHY,2,1,19.9,72.0,OS,Y,.,.,.,16.9,3B00194CDB,,,,,,Parent,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89543,RWN,M,04/10/24,,2024,NB13,N,,,,,,Nestling,.,.,19.9,.,.,Y,.,.,.,16.4,3B0019389F,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3011-89544,RTB,M,04/10/24,,2024,NB13,N,,,,,,Nestling,.,.,18.8,.,.,Y,.,.,.,18.1,3B00493F23,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89545,RTR,M,04/10/24,,2024,NB13,N,,,,,,Nestling,.,.,19.5,.,.,Y,.,.,.,17.9,3B00193251,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,,3011-89546,RTL,M,04/10/24,,2024,NB13,N,,,,,,Nestling,.,.,19.8,.,.,Y,.,.,.,17.9,3B00192105,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
